cod pro;Razão Social;Nome Fantasia;ativo;Série do Fabricante;cod Produto;Descrição pro;Contrato;Setor;Responsável;Data Movimento;Num.OS;Observação;Envio / Retorno;Val Cobrado
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1202;PE09ENK5;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;04/04/2024;1416;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2093;PE084P9Q;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;04/04/2024;1410;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2129;PE08Z10J;10232;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;04/04/2024;1412;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2134;PE09R52S;10232;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;04/04/2024;1390;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1031;PE07D1B1;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;05/04/2024;1443;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1128;PE06SA05;10212;NOTEBOOK LENOVO THINKPAD E14 G1 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;05/04/2024;1425;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1214;PE09ENJ0;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;05/04/2024;1417;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1410;CNQ06V3;10254;NOTEBOOK DELL LATITUDE 5420 CORE I5 SSD;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;05/04/2024;1440;;Envio;420,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1432;PE0A9QNY;10232;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;05/04/2024;1424;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1741;PE09QR1P;10232;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;05/04/2024;1433;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1813;PE0AW053;10339;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;05/04/2024;1435;;Envio;460,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1825;PE099CRF;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;05/04/2024;1444;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1931;PE0A8JN0;1054;NOTEBOOK LENOVO THINKPAD L14 AMD R7 PRO;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;05/04/2024;1431;;Envio;342,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2118;PE0AW005;10319;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;05/04/2024;1435;;Envio;0,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2129;PE08Z10J;10232;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;05/04/2024;1434;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2241;PE0A8JKT;1054;NOTEBOOK LENOVO THINKPAD L14 AMD R7 PRO;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;05/04/2024;1432;;Envio;342,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2579;PE09ENBP;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;08/04/2024;1437;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1202;PE09ENK5;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;11/04/2024;1475;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1641;PE099L91;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;11/04/2024;1469;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1825;PE099CRF;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;11/04/2024;1468;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1043;PE082R8Q;1040;NOTEBOOK LENOVO THINKPAD T14 RYZEN 7 G1;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;12/04/2024;1470;;Envio;342,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1210;PE09ENJD;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;12/04/2024;1482;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2073;PE0AV89V;10210;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;12/04/2024;1477;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2561;PE0C0H3B;1067;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;12/04/2024;1485;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2562;PE0C0GDZ;1067;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;12/04/2024;1486;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2159;PE0AVZBH;10318;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;15/04/2024;1489;;Envio;342,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2130;PE07D1LK;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;16/04/2024;1495;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2230;JMQ06V3;10245;NOTEBOOK DELL LATITUDE 5420 CORE I5 SSD;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;16/04/2024;1506;;Retorno;300,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1335;PE06Z3HK;10212;NOTEBOOK LENOVO THINKPAD E14 G1 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;18/04/2024;1497;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1568;PE0A8K7Y;1054;NOTEBOOK LENOVO THINKPAD L14 AMD R7 PRO;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;18/04/2024;1513;;Envio;342,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1821;PE099CRX;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;18/04/2024;1536;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1978;8JQCZM3;1023;NOTEBOOK DELL LATITUDE 3420 CORE I5 SSD;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;18/04/2024;1509;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1324;PE06TB82;10212;NOTEBOOK LENOVO THINKPAD E14 G1 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;19/04/2024;1539;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1250;PE09EP8F;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;23/04/2024;1405;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1669;PE0AW04X;10315;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;23/04/2024;1541;;Envio;342,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1810;PE0AW020;10315;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;23/04/2024;1555;;Envio;342,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1996;PE06Z3FZ;10212;NOTEBOOK LENOVO THINKPAD E14 G1 CORE I5;51;LINX NEGOCIADO;;23/04/2024;1507;;Retorno;245,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2125;9HKT0N3;1023;NOTEBOOK DELL LATITUDE 3420 CORE I5 SSD;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;25/04/2024;1550;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1417;PE0A78K2;1031;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I7;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;26/04/2024;1562;;Retorno;342,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1238;PE09EP8H;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;29/04/2024;1595;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1335;PE06Z3HK;10212;NOTEBOOK LENOVO THINKPAD E14 G1 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;30/04/2024;1578;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2130;PE07D1LK;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;30/04/2024;1575;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2780;PE099CRB;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;30/04/2024;1579;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1825;PE099CRF;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;*;01/05/2024;1592;;Retorno;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1520;PE0A9R6J;10232;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;03/05/2024;1619;;Envio;260,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;1975;F3MFYX3;1023;NOTEBOOK DELL LATITUDE 3420 CORE I5 SSD;51;LINX NEGOCIADO;;03/05/2024;1591;;Retorno;245,00
36;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;K2 PARTNERING SOLUTIONS;2054;PE0AV843;10210;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;51;K2 PARTNERING SOLUTIONS DO BRASIL CONSUL;;06/05/2024;1651;;Retorno;260,00
